date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year,total_gravitational_influence
2020-09-19,150285512.96397507,1.4741428339725132e-11,701073801.5901896,6.465861777178413e-16,1417941491.2637289,4.7350037432470007e-17,147836780.0664424,3.729002022711241e-17,65377346.62378448,2.5033939403240545e-17,7.562601747806643e-16,1.4742184599899908e-11,-0.0071281961210336,-0.0085238748046848,1.8187037800896328,46971,2020,7.562601747806643e-16
2020-09-20,150243732.469395,1.4749628213270762e-11,703227263.5819869,6.426322160632663e-16,1420124183.2832887,4.720459786237853e-17,148913459.6180676,3.6752738271253967e-17,65027888.76576465,2.5303725600301708e-17,7.518932777972007e-16,1.475038010654856e-11,0.0168793534714197,0.0317897804982812,1.8177724420314008,47278,2020,7.518932777972005e-16
2020-09-21,150201559.06209782,1.4757912140682787e-11,705394105.4751791,6.386901823234364e-16,1422327031.323181,4.7058493584178104e-17,149986252.8299918,3.6228862509019306e-17,64695950.62274427,2.5564045414710367e-17,7.475415838313441e-16,1.475865968226662e-11,-0.0156256092520203,-0.018683340611318,1.815876365489145,46664,2020,7.475415838313441e-16
2020-09-22,150159046.7956325,1.476626969380857e-11,707573617.1543375,6.347615768306712e-16,1424549284.7023826,4.691178847554148e-17,151055165.55815166,3.5717943529403865e-17,64381950.00383163,2.5814013017200557e-17,7.432053218528172e-16,1.4767012899130422e-11,-0.0039716562246833,-0.0092914275803258,1.8197275205438288,48510,2020,7.432053218528171e-16
2020-09-23,150116256.50834918,1.4774689074774998e-11,709765103.6229243,6.308478204404029e-16,1426790200.3277054,4.676454495666019e-17,152120200.2322609,3.5219552373545815e-17,64086285.40826935,2.6052750388358e-17,7.388846681589668e-16,1.4775427959443157e-11,0.0023097639480118,0.0063024449880794,1.8104667848682472,46971,2020,7.388846681589669e-16
2020-09-24,150073251.1081884,1.478315803844398e-11,711967887.5123135,6.269502521955301e-16,1429049046.0658507,4.66168237744656e-17,153181352.5138417,3.473328093962865e-17,63809339.88972632,2.627938962894466e-17,7.345797465385689e-16,1.4783892618190517e-11,-0.0108763419007127,-0.0147890696116348,1.802736363072626,46971,2020,7.34579746538569e-16
2020-09-25,150030091.893631,1.479166461539341e-11,714181309.3844593,6.230701310996962e-16,1431325101.856268,4.646868394118829e-17,154238609.6565101,3.4258741516161577e-17,63551484.89005557,2.6493075244728976e-17,7.302906318017751e-16,1.4792394906025214e-11,0.0082516038770498,0.01578886901979,1.8197587991908208,47585,2020,7.30290631801775e-16
2020-09-26,149986836.11207107,1.4800197594579667e-11,716404726.6378269,6.192086403366087e-16,1433617659.2819974,4.6320182775937756e-17,155291950.17153022,3.379556573826545e-17,63313083.26201194,2.6692967058229666e-17,7.260173559090416e-16,1.4800923611935576e-11,0.0070906617085058,0.017111092002166,1.813706249039132,47891,2020,7.260173559090416e-16
2020-09-27,149943535.55866864,1.4808746803145773e-11,718637511.7679999,6.153668924843448e-16,1435926020.334949,4.6171375998500166e-17,156341344.2641578,3.334340327797203e-17,63094491.257324696,2.687824398395392e-17,7.217599157447709e-16,1.4809468563061518e-11,0.0109429881437508,0.0190987189628683,1.8164116282357936,48205,2020,7.217599157447709e-16
2020-09-28,149900235.88038293,1.4817303248411932e-11,720879050.4722141,6.11545934819954e-16,1438249495.8923893,4.602231784043837e-17,157386754.6045871,3.2901920492312013e-17,62896059.59928075,2.7048108611763788e-17,7.175182817644681e-16,1.4818020766693697e-11,-0.0111463470016374,-0.0210053354711916,1.8221178371126991,47584,2020,7.175182817644682e-16
2020-09-29,149856976.285164,1.4825859180539225e-11,723128739.8243142,6.07746754316354e-16,1440587404.1693568,4.587306115592439e-17,158428137.17259163,3.2470799147410515e-17,62718133.87620232,2.720179241506988e-17,7.132924070347588e-16,1.482657247294626e-11,0.008643722760142,0.0051630077040985,1.8193258060693167,47895,2020,7.132924070347588e-16
2020-09-30,149813789.45924884,1.4834408114369837e-11,725385986.5732293,6.039702822520142e-16,1442939069.2313528,4.572365752683634e-17,159465442.06714293,3.2049735257463975e-17,62561054.46820271,2.733856138894982e-17,7.090822364252643e-16,1.4835117196606262e-11,-0.0017497754343139,-0.009454957988725,1.8125043416066944,44550,2020,7.090822364252643e-16
2020-10-01,149770701.59652483,1.4842944829195667e-11,727650205.5414286,6.002173984873482e-16,1445303819.5626314,4.557415736248692e-17,160498614.26597348,3.163843803413972e-17,62425156.1419243,2.7457721964406528e-17,7.048877158483814e-16,1.4843649716911514e-11,-0.007211787600314,-0.0128144581115315,1.8176132311195967,48200,2020,7.048877158483814e-16
2020-10-02,149727732.51162577,1.4851465351913162e-11,729920818.0919261,5.964889354718524e-16,1447680986.6672444,4.542460999549004e-17,161527594.35695958,3.123662892773505e-17,62310767.37463927,2.75586270906772e-17,7.007088014857546e-16,1.485216606071465e-11,0.0106752923266267,0.0019585959764996,1.8130298570017973,48828,2020,7.007088014857547e-16
2020-10-03,149684895.8367939,1.4859966923434293e-11,732197250.6579136,5.927856820009993e-16,1450069903.70008,4.527506377397033e-17,162552319.26035136,3.0844040744751667e-17,62218209.42779428,2.76406824012165e-17,6.9654546892093795e-16,1.4860663468903214e-11,0.0048241137925323,-0.000883493227916,1.8126807433132444,47894,2020,6.965454689209379e-16
2020-10-04,149642199.29907778,1.4868447948918707e-11,734478933.3576958,5.891083866954733e-16,1452469904.1532755,4.512556614857377e-17,163572722.93871307,3.046041683661102e-17,62147795.18590737,2.7703352373037946e-17,6.923977220536961e-16,1.486914034664076e-11,0.013575379124228,0.0082815132325957,1.820634065469587,48205,2020,6.92397722053696e-16
2020-10-05,149599645.05339178,1.487690793658862e-11,736765298.7290453,5.85457761159967e-16,1454880320.637467,4.49761637519378e-17,164588737.0686558,3.008551036295309e-17,62099827.79948392,2.7746166360650118e-17,6.882656016355079e-16,1.4877596202190254e-11,0.0215570059202854,0.0258751901815717,1.819234687320708,47891,2020,6.88265601635508e-16
2020-10-06,149557230.02428705,1.4885347434441247e-11,739055780.6029042,5.818344828050844e-16,1457300483.786476,4.4826902469050857e-17,165600291.6388055,2.971908363556579e-17,62074599.20188669,2.776872435128368e-17,6.841491932609848e-16,1.488603158363451e-11,0.0040684665356965,0.0022176991691196,1.8183638121906536,45751,2020,6.841491932609848e-16
2020-10-07,149514946.19850856,1.4893767976389364e-11,741349813.0993018,5.782391973757892e-16,1459729721.2786603,4.467782749917316e-17,166607315.4490785,2.936090754401924e-17,62072388.59029478,2.777070226637343e-17,6.80048634685355e-16,1.489444802502405e-11,0.0147415377792222,0.0130654512606819,1.8057625028548292,47891,2020,6.80048634685355e-16
2020-10-08,149472780.82042274,1.4902172047446503e-11,743646829.6787866,5.746725213040842e-16,1462167356.9170527,4.45289834130877e-17,167609736.5181844,2.901076105253934e-17,62093460.95468816,2.775185664072141e-17,6.759641224104326e-16,1.490284801156891e-11,0.0182086676186992,0.0030342759184939,1.8168310805409127,47577,2020,6.759641224104326e-16
2020-10-09,149430716.47777134,1.4910563070581928e-11,745946262.1346781,5.711350440691618e-16,1464612709.6570668,4.438041421254691e-17,168607482.45638227,2.866843074174636e-17,62138065.69717408,2.7712028554177892e-17,6.718959175776332e-16,1.4911234966499504e-11,0.0016231851178142,0.0083095870935709,1.8233894302057732,47891,2020,6.71895917577633e-16
2020-10-10,149388731.12830552,1.491894540528646e-11,748247539.3811479,5.676273307812076e-16,1467065092.430966,4.423216340089842e-17,169600480.92392376,2.833371035109041e-17,62206435.30321759,2.765114677313172e-17,6.678443513063279e-16,1.4919613249637766e-11,0.0021364320056523,-0.0014520575748997,1.813461645457024,47586,2020,6.678443513063281e-16
2020-10-11,149346798.20952287,1.492732432949992e-11,750550085.9001657,5.64149925177258e-16,1469523810.6136296,4.408427407379606e-17,170588660.36401966,2.8006400261272894e-17,62298783.90782958,2.756923017583293e-17,6.638098296881599e-16,1.492798813932961e-11,0.0227765746124701,0.0283211344111861,1.821108712357815,47278,2020,6.638098296881598e-16
2020-10-12,149304887.08829477,1.4935705953441065e-11,752853319.7862949,5.607033530903924e-16,1471988160.0356133,4.3936789034870144e-17,171571951.25395226,2.7686306846525032e-17,62415305.456063785,2.7466389669725487e-17,6.597928386415131e-16,1.4936365746279706e-11,0.0234819715604275,0.0271863600538086,1.820185647684203,46056,2020,6.59792838641513e-16
2020-10-13,149262964.21798733,1.494409699134745e-11,755156650.5092736,5.572881261815503e-16,1474457424.618642,4.378975093097992e-17,172550288.1187689,2.7373241635986165e-17,62556171.0290321,2.7342829917871284e-17,6.557939486663877e-16,1.4944752785296118e-11,-0.0071299922918835,-0.0199088577437696,1.8132876592901328,46665,2020,6.557939486663877e-16
2020-10-14,149220995.4090198,1.495250430895013e-11,757459476.8219504,5.539047452882406e-16,1476930874.0168085,4.364320238366387e-17,173523612.4307541,2.706702026970241e-17,62721524.88638732,2.719885118997057e-17,6.518138191315775e-16,1.4953156122769258e-11,0.0058288934558564,0.000524714150535,1.8178947953127815,46971,2020,6.518138191315775e-16
2020-10-15,149178949.46756595,1.4960934194280963e-11,759761185.6230968,5.505537022376506e-16,1479407762.056121,4.349718607026665e-17,174491876.20322457,2.6767461333672488e-17,62911479.00892045,2.703485142047044e-17,6.478532010620601e-16,1.4961582047482023e-11,0.0064296886046281,0.005177302647931,1.822013874116936,47278,2020,6.478532010620602e-16
2020-10-16,149136803.00727803,1.4969391389336668e-11,762061152.8409003,5.472354786877591e-16,1481887327.0862534,4.335174469130539e-17,175455045.5883679,2.6474385298281486e-17,63126106.52897599,2.6851328014014878e-17,6.439129366913608e-16,1.497003530227336e-11,-0.0067847013432188,-0.0164911680307065,1.8130798072210093,46360,2020,6.439129366913609e-16
2020-10-17,149094545.54140663,1.497787806048958e-11,764358747.2018671,5.439505409518997e-16,1484368795.2467313,4.3206920769718163e-17,176413103.31331706,2.618761389674865e-17,63365435.31242253,2.6648878217795296e-17,6.399939538361618e-16,1.4978518054443416e-11,-0.0162922268521658,-0.0163159144344365,1.8242018737035244,45753,2020,6.399939538361618e-16
2020-10-18,149052183.374528,1.4986393004995344e-11,766653336.872929,5.406993310776999e-16,1486851386.835205,4.306275627706519e-17,177366048.7396588,2.5906970250989146e-17,63629443.62515846,2.642819643156239e-17,6.360972540373166e-16,1.498702910224938e-11,0.0003191220973912,0.0052623047527031,1.8083624911588123,46056,2020,6.360972540373166e-16
2020-10-19,149009740.86746266,1.4994931382042728e-11,768944297.6915683,5.374822562158118e-16,1489334324.6613903,4.2919292157190393e-17,178313895.00753504,2.5632279817833376e-17,63918059.62316936,2.6190067193063802e-17,6.322238953838992e-16,1.4995563605938108e-11,-0.0131361034719424,-0.0244832243335652,1.812455393841341,46053,2020,6.322238953838993e-16
2020-10-20,148967258.55107233,1.500348507709845e-11,771231020.8389623,5.342996793637838e-16,1491816842.2727652,4.277656787230423e-17,179256663.88996285,2.5363371888145163e-17,64231165.15762995,2.5935353824243226e-17,6.283749729484762e-16,1.5004113452071397e-11,0.0036877985024726,0.0049461158779726,1.8129420507988523,46056,2020,6.283749729484764e-16
2020-10-21,148924788.81823486,1.5012043556368952e-11,773512918.0457788,5.311519140306582e-16,1494298190.0067613,4.2634621087567465e-17,180194379.88887107,2.5100081150480345e-17,64568602.77881292,2.566498414784251e-17,6.245516004165484e-16,1.501266810796937e-11,0.0001322653816681,-0.0075852611181696,1.8107415866825036,45451,2020,6.245516004165485e-16
2020-10-22,148882390.69898853,1.5020594910726934e-11,775789423.5831071,5.280392236033762e-16,1496777637.9014006,4.249348754443592e-17,181127065.15736645,2.484224887534059e-17,64930183.9028897,2.537993536925717e-17,6.2075489539241e-16,1.5021215665622326e-11,0.0129752586022787,0.0148559670968419,1.8122755680313545,46056,2020,6.2075489539241e-16
2020-10-23,148840125.13659266,1.502912680398298e-11,778059993.5338632,5.249618244599498e-16,1499254475.7715929,4.2353201098902356e-17,182054736.1440017,2.4589723516134487e-17,65315696.30187741,2.5081219884984386e-17,6.169859689599709e-16,1.502974378995194e-11,-4.152122843820436e-06,-0.0049751556596843,1.8163426293514728,46358,2020,6.16985968959971e-16
2020-10-24,148798051.53236827,1.5037627169734994e-11,780324103.470863,5.21919891092573e-16,1501728011.487916,4.221379386061865e-17,182977402.0153241,2.434236077175603e-17,65724909.95458735,2.4769872899971305e-17,6.13245918624919e-16,1.503824041565362e-11,-0.0017861721285521,0.0112989029249618,1.8151997690176769,46056,2020,6.13245918624919e-16
2020-10-25,148756225.65038732,1.504608463683392e-11,782581245.6207886,5.18913561683402e-16,1504197568.539348,4.207529636885137e-17,183895064.3905285,2.410002328850487e-17,66157581.16533753,2.4446941940920546e-17,6.095358232816788e-16,1.5046694172657203e-11,-0.0082720719051942,-0.0178316986024098,1.802598049656515,46360,2020,6.095358232816787e-16
2020-10-26,148714698.5764561,1.505448874365567e-11,784830926.2021717,5.15942943195887e-16,1506662483.618504,4.193773776280841e-17,184807717.79795885,2.386258019121445e-17,66613455.34560501,2.4113477938399518e-17,6.058567390883094e-16,1.505509460039476e-11,0.0094112132716916,-0.0012531417090619,1.8167384921070304,46658,2020,6.058567390883094e-16
2020-10-27,148673516.3200705,1.5062830023216798e-11,787072663.2178468,5.130081156401694e-16,1509122104.568576,4.180114592765928e-17,185715350.3820133,2.3629906581719973e-17,67092268.96752445,2.3770527475256456e-17,6.022096956248051e-16,1.5063432232912426e-11,-0.0254432874795132,-0.0437639113613958,1.809672285752099,46360,2020,6.022096956248051e-16
2020-10-28,148632719.71204805,1.5071100028755636e-11,789305984.7076955,5.101091355499728e-16,1511575788.743759,4.1665547614156266e-17,186617944.5783479,2.340188307963165e-17,67593751.10085602,2.341912589748547e-17,5.985956921412463e-16,1.5071698624447776e-11,-0.0024655119596488,-0.0126601098234885,1.8181416220624864,46357,2020,5.985956921412462e-16
2020-10-29,148592344.3711393,1.5079291345403555e-11,791530427.33662,5.072460388745125e-16,1514022901.685858,4.153096853803758e-17,187515477.6390149,2.317839543135031e-17,68117624.78338681,2.306029112230388e-17,5.950156939662041e-16,1.5079886361097518e-11,-0.0039779954822483,-0.0147783821523357,1.821396548586272,46663,2020,5.950156939662042e-16
2020-10-30,148552420.62754688,1.5087397610598403e-11,793745535.1631293,5.044188435136236e-16,1516462815.97463,4.139743346763005e-17,188407921.9984456,2.2959334183593666e-17,68663608.32834867,2.2695018089999528e-17,5.914706292548467e-16,1.5087989081227658e-11,-0.0241637392367546,-0.0231005909738317,1.815761149542925,46665,2020,5.914706292548468e-16
2020-10-31,148512973.37671152,1.5095413548676364e-11,795950858.4611046,5.016275516754189e-16,1518894910.1261747,4.126496630684418e-17,189295245.52929148,2.2744594404020778e-17,69231416.57034306,2.2324273871590317e-17,5.879613862578742e-16,1.5096001510062623e-11,0.0283635876586556,0.0168469940879092,1.8204808735967084,46971,2020,5.879613862578742e-16
2020-11-01,148474021.8886362,1.5103335014552438e-11,798145952.5187589,4.988721521600226e-16,1521318567.4598916,4.113359017798612e-17,190177411.7559291,2.2534075428900188e-17,69820761.99746655,2.194899346641032e-17,5.844888112333192e-16,1.510391950336367e-11,-0.0094274501172266,-0.0156110020696206,1.8143342864633856,46665,2020,5.844888112333192e-16
2020-11-02,148435579.61859497,1.5111159037178366e-11,800330376.3921627,4.961526226002949e-16,1523733174.9068286,4.1003327505833706e-17,191054380.0846607,2.2327680621930628e-17,70431355.70579436,2.157007631339474e-17,5.81053707041454e-16,1.5111740090885406e-11,0.0024795839104603,0.0156302978549282,1.8202786589559368,46360,2020,5.81053707041454e-16
2020-11-03,148397654.05986625,1.511888385447147e-11,802503691.629912,4.934689316404644e-16,1526138121.773284,4.087420010217581e-17,191926106.08486095,2.212531713570759e-17,71062908.13116983,2.118838351118556e-17,5.776568323895331e-16,1.5119461511303857e-11,-0.0179128114566519,-0.0182723308651175,1.814922541351641,46360,2020,5.776568323895333e-16
2020-11-04,148360246.657066,1.512650893586104e-11,804665461.0003452,4.908210410169658e-16,1528532798.4913385,4.074622924909975e-17,192792541.82704917,2.192689567464141e-17,71715129.5458154,2.080473571003248e-17,5.7429890165073955e-16,1.5127083234762692e-11,-0.029223603263608,-0.0292370736863449,1.826885763357862,46358,2020,5.742989016507395e-16
2020-11-05,148323352.7724882,1.5134034993923492e-11,806815247.2407144,4.882089075228004e-16,1530916595.3785243,4.061943577988386e-17,193653636.26499316,2.173233026247292e-17,72387730.33436477,2.0419911616046588e-17,5.709805851812039e-16,1.5134605974508675e-11,0.0012195019311248,-0.0238136482468915,1.816530670198565,46056,2020,5.709805851812039e-16
2020-11-06,148286961.68248707,1.5141463989734266e-11,808952611.8159474,4.856324848762806e-16,1533288901.39755,4.049384015805232e-17,194509335.6507531,2.1541538016781505e-17,73080421.0677859,2.003464704439561e-17,5.6770251009551e-16,1.5142031692244363e-11,0.0226830852186378,-0.0038276791166867,1.8257151362793576,46358,2020,5.6770251009551e-16
2020-11-07,148251056.59039667,1.5148799134666534e-11,811077113.6391754,4.830917255561633e-16,1535649102.869333,4.036946255711359e-17,195359584.0008242,2.1354438926210538e-17,73792912.36322914,1.9649634474436768e-17,5.644652615139243e-16,1.5149363599928047e-11,0.0096588232307314,-0.0084473456635049,1.8272728774846283,47278,2020,5.644652615139242e-16
2020-11-08,148215614.68731356,1.5156044882221333e-11,813188307.6901768,4.805865826804542e-16,1537996582.071781,4.024632294450675e-17,196204323.6886495,2.1170955614222325e-17,74524914.45243478,1.9265523091296486e-17,5.612693843304797e-16,1.5156606151605664e-11,-0.0070768984916964,-0.0081091812804228,1.81841176862142,46665,2020,5.612693843304798e-16
2020-11-09,148180607.37642017,1.516320688618019e-11,815285743.4992665,4.781170119648072e-16,1540330715.6819353,4.012444117184509e-17,197043496.31538248,2.0991013058495534e-17,75276136.294282,1.888291933302455e-17,5.581153855281724e-16,1.516376500156572e-11,0.0050942449167316,-0.0264957618021103,1.824149199639306,46964,2020,5.581153855281724e-16
2020-11-10,148146000.89226162,1.5170291877543308e-11,817368963.572167,4.756829736687672e-16,1542650873.1221569,4.000383706813354e-17,197877044.08431664,2.0814538222701556e-17,76046283.99158065,1.8502387981279006e-17,5.550037369408812e-16,1.5170846881280252e-11,0.0105964861806608,0.0038364666039909,1.8292370715406252,45150,2020,5.550037369408813e-16
2020-11-11,148111757.65990564,1.5177307389199996e-11,819437502.0348847,4.73284434208861e-16,1544956415.0750082,3.9884530522232216e-17,198704911.9287596,2.064145955664089e-17,76835058.26994628,1.8124453810158534e-17,5.519348780978928e-16,1.5177859324078095e-11,-0.0145080086844786,-0.0131775636837802,1.821821921725321,44550,2020,5.519348780978927e-16
2020-11-12,148077838.77355844,1.5184261249800668e-11,821490884.0536702,4.709213668204926e-16,1547246692.7195227,3.9766541526527903e-17,199527050.54422763,2.0471706345357938e-17,77642150.93720426,1.7749603713014518e-17,5.489092184053929e-16,1.5184810159019072e-11,0.0010680452853432,-0.0031540860147219,1.812760700530249,43365,2020,5.489092184053929e-16
2020-11-13,148044207.8107746,1.5191160801435917e-11,823528626.819374,4.685937504207328e-16,1549521048.5037208,3.964989014134627e-17,200343420.17706567,2.0305207950308546e-17,78467240.64350553,1.7378289049607968e-17,5.459271375619955e-16,1.519170672857348e-11,0.0110174816703059,0.0222435747636201,1.8180141490350583,45146,2020,5.459271375619955e-16
2020-11-14,148010835.74032575,1.5198011889577336e-11,825550242.8489944,4.663015659146913e-16,1551778819.2717702,3.953459634085482e-17,201153994.52818817,2.014189308030687e-17,79309988.86528322,1.7010927744500187e-17,5.429889830803533e-16,1.5198554878560418e-11,-0.0169024924001806,-0.0305370276647782,1.7930781283006405,44551,2020,5.429889830803532e-16
2020-11-15,147977706.00590956,1.5204817812907897e-11,827555245.8126245,4.640447898417015e-16,1554019342.0513587,3.942067972853745e-17,201958763.6453156,1.998168931285138e-17,80170037.55605339,1.6647905561704458e-17,5.400950644447947e-16,1.5205357907972345e-11,0.0056617063126793,-0.0019679852054378,1.817098554848251,44850,2020,5.400950644447948e-16
2020-11-16,147944818.34349704,1.5211578529514788e-11,829543158.0748336,4.618233863961986e-16,1556241961.7786906,3.930815916259305e-17,202757734.594196,1.9824523081781494e-17,81047009.86219099,1.6289576153474066e-17,5.3724564479404725e-16,1.5212115775159584e-11,-0.0143982817584775,-0.028280570168398,1.818044359949316,44551,2020,5.372456447940472e-16
2020-11-17,147912190.01220578,1.5218290392368902e-11,831513518.1665771,4.596372998723867e-16,1558446039.198939,3.919705238243549e-17,203550929.31160352,1.9670320208664253e-17,81940514.40293314,1.5936259962960655e-17,5.34440932426447e-16,1.5218824833301332e-11,-0.015324122503697,-0.0294730727735059,1.8182767447568613,44551,2020,5.344409324264471e-16
2020-11-18,147879854.0215609,1.522494650250793e-11,833465886.2127472,4.574864496741786e-16,1560630956.8930342,3.908737573870008e-17,204338380.13621056,1.9519006839225248e-17,82850152.22442703,1.5588242606135965e-17,5.316810748582398e-16,1.5225478183582787e-11,-0.0084635069592454,-0.0155010245235684,1.822470462193393,45150,2020,5.316810748582398e-16
2020-11-19,147847855.1066654,1.523153752796151e-11,835399846.1770682,4.553707290004326e-16,1562796122.1548364,3.897914408716044e-17,205120124.3954701,1.937051049214252e-17,83775524.54489458,1.5245773598021446e-17,5.28966157177757e-16,1.5232066494118687e-11,0.0074420819060711,0.0139786644669755,1.7922720433169097,45150,2020,5.28966157177757e-16
2020-11-20,147816244.87949347,1.5238052696071898e-11,837315005.08293,4.532900068521004e-16,1564940966.7483437,3.88723708401646e-17,205896199.5386734,1.9224760932987685e-17,84716239.429535,1.490906607434263e-17,5.262962046995952e-16,1.52385789922766e-11,-0.0066782917060548,-0.008241169082632,1.8155818962231187,44850,2020,5.262962046995952e-16
2020-11-21,147785077.4655962,1.5244480689807357e-11,839210990.29068,4.512441320388007e-16,1567064944.5595136,3.876706812078507e-17,206666639.7247938,1.9081690719143604e-17,85671916.3709349,1.4578297694485373e-17,5.23671188573215e-16,1.524500436099593e-11,0.008183850547211,0.0055900737880964,1.806725639706681,43071,2020,5.236711885732148e-16
2020-11-22,147754406.32573476,1.5250810303117135e-11,841087446.0918013,4.492329377443306e-16,1569167528.405592,3.866324695452655e-17,207431474.01578897,1.894123541360632e-17,86642188.71884082,1.4253612512767853e-17,5.210910326252313e-16,1.525133139414976e-11,-0.009762640756373,-0.0135105523857055,1.8131961725410384,44253,2020,5.210910326252313e-16
2020-11-23,147724282.34360105,1.5257030837369813e-11,842944030.5291466,4.47256245661905e-16,1571248206.9532216,3.8560917450891325e-17,208190725.81920743,1.8803333557364376e-17,87626704.49734011,1.393512343423302e-17,5.185556201043937e-16,1.5257549392989917e-11,-0.0056382637553199,-0.0156533210792353,1.8236645009789507,44551,2020,5.185556201043937e-16
2020-11-24,147694752.89727262,1.5263132295994116e-11,844780412.8642473,4.453138692772234e-16,1573306482.2162087,3.846008895213112e-17,208944413.0638902,1.8667926510936785e-17,88625126.29387811,1.3622914895806659e-17,5.160647996360979e-16,1.5263648360793752e-11,0.0046486911428217,0.0059367921194564,1.8089613225005303,44248,2020,5.160647996360979e-16
2020-11-25,147665861.52687266,1.5269105456520796e-11,846596271.7384877,4.434056162911223e-16,1575341867.718831,3.836077014596988e-17,209692548.6597853,1.8534958254332245e-17,89637130.77865477,1.331704552588876e-17,5.136183902173132e-16,1.526961907491101e-11,-0.0106908071436287,-0.0277469166599752,1.8148586522190984,44251,2020,5.136183902173132e-16
2020-11-26,147637647.85687736,1.5274941890135088e-11,848391293.873718,4.41531290382804e-16,1577353887.1937225,3.826296914968225e-17,210435140.94109628,1.8404375201223776e-17,90662408.20289125,1.3017550651716619e-17,5.112161853854266e-16,1.5275453106320474e-11,0.0048859879650029,-0.0112154926600917,1.8201789298440985,43365,2020,5.112161853854266e-16
2020-11-27,147610147.53112042,1.5280633978583617e-11,850165173.0894982,4.396906925745265e-16,1579342073.6016126,3.816669357661467e-17,211172193.93464252,1.8276126053768584e-17,91700662.03447916,1.2724444609093553e-17,5.088579568140032e-16,1.528114283654043e-11,0.0132638965731255,-0.0047233545379127,1.8270737724471724,43660,2020,5.088579568140033e-16
2020-11-28,147583392.01987714,1.5286174957527037e-11,851917609.4222966,4.3788362243677765e-16,1581305968.2593863,3.807195059592415e-17,211903707.40379155,1.8150161703727726e-17,92751608.75132623,1.2437722859976489e-17,5.06543457596406e-16,1.5286681500984633e-11,0.0048429241019978,-0.0087204708440512,1.8066894548307924,43660,2020,5.06543457596406e-16
2020-11-29,147557408.2442086,1.5291558997772763e-11,853648308.1779437,4.3610987931399484e-16,1583245119.903905,3.797874699401369e-17,212629676.69300008,1.8026435172412926e-17,93814977.7241912,1.2157363948095017e-17,5.042724254285164e-16,1.529206327019819e-11,-0.0002770632415745,-0.0006009969195702,1.811300948715337,43956,2020,5.042724254285165e-16
2020-11-30,147532218.03068998,1.5296781321769308e-11,855356978.8123178,4.3436926367750845e-16,1585159083.5808218,3.7887089242941287e-17,213350092.44586843,1.7904901574560038e-17,94890511.07302068,1.188333132986026e-17,5.020445858248701e-16,1.5297283366355137e-11,0.0023869929973646,-0.0216115718075261,1.8233455889687376,43071,2020,5.020445858248701e-16
2020-12-01,147507837.459316,1.5301838342412393e-11,857043333.6054454,4.3266157863664254e-16,1587047419.3182957,3.779698357756865e-17,214064940.29464647,1.7785518088264237e-17,95977963.3678294,1.161557511342437e-17,4.998596554159001e-16,1.530233820206781e-11,0.0084449944097484,-0.0035125392552445,1.826217441677048,42195,2020,4.998596554158998e-16
2020-12-02,147484276.19587973,1.5306727805231408e-11,858707086.160265,4.3098663157147023e-16,1588909690.6136627,3.770843607994191e-17,214774200.62188536,1.7668243914075806e-17,97077101.06294128,1.1354033727251909e-17,4.977173452927399e-16,1.5307225522576697e-11,0.0102991030940297,0.0099810213233472,1.815172061348154,42778,2020,4.977173452927399e-16
2020-12-03,147461536.904259,1.531144891408771e-11,860347949.8064829,4.293442358037076e-16,1590745462.8133616,3.762145276698325e-17,215477848.47684148,1.755304021062481e-17,98187701.59433068,1.1098635525182014e-17,4.956173643064977e-16,1.5311944531452016e-11,-0.0285029102224069,-0.0365779422573205,1.8249891402886127,42195,2020,4.956173643064976e-16
2020-12-04,147439614.8156145,1.531600242427625e-11,861965636.0112402,4.2773421220520735e-16,1592554301.4906764,3.753603967654725e-17,216175853.6974924,1.743987000023711e-17,99309552.11908436,1.0849300322365052e-17,4.935594222043568e-16,1.5316495983698453e-11,0.0110358453659526,0.0065235663777767,1.8282754419308345,40186,2020,4.935594222043568e-16
2020-12-05,147418497.50133803,1.5320390693151443e-11,863559852.8897874,4.26156390656602e-16,1594335770.919416,3.7452202947341e-17,216868181.2579304,1.7328698043461802e-17,100442447.91364242,1.0605940849911005e-17,4.915432324973158e-16,1.532088223638394e-11,0.0185956559061843,0.0110063439705154,1.8287602730747408,40470,2020,4.915432324973158e-16
2020-12-06,147398164.8737086,1.5324617683146058e-11,865130303.8835516,4.246106112978579e-16,1596089432.7164109,3.73699488895105e-17,217554791.8482027,1.7219490683504028e-17,101586190.45636716,1.0368464117646177e-17,4.895685149885186e-16,1.5325107251661045e-11,0.0299395238417113,0.0383287853158678,1.830684943277996,41041,2020,4.895685149885186e-16
2020-12-07,147378589.44353855,1.5328688910956795e-11,866676686.6560903,4.2309672553138096e-16,1597814844.708207,3.7289284043592826e-17,218235642.7126344,1.711221565848539e-17,102740585.1963031,1.0136772682422054e-17,4.876349979158811e-16,1.532917654595471e-11,0.0108197506160425,0.0001006601067018,1.822677774101104,41904,2020,4.876349979158812e-16
