date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year,total_gravitational_influence
2021-01-23,147238962.71280783,1.5357775091686083e-11,907835328.4122046,3.856024052917959e-16,1640721234.4983823,3.5364486034219526e-17,243722079.65591037,1.3720434290062799e-17,165288425.3121205,3.916506875377624e-18,4.386038324914559e-16,1.5358213695518573e-11,-0.0175203480110613,-0.0430572736379239,1.815037044143773,43956,2021,4.3860383249145587e-16
2021-01-24,147253169.53612006,1.535481183224997e-11,907980485.2729838,3.8547912431507597e-16,1640736270.2958355,3.536383787299793e-17,244127442.0983348,1.3674907812641229e-17,166730316.42947382,3.849059537908627e-18,4.3836692953862383e-16,1.535525019917951e-11,-0.0060183987318974,-0.0076728063000616,1.8230100125074968,43069,2021,4.383669295386238e-16
2021-01-25,147268195.69454646,1.5351678609038622e-11,908094022.377156,3.853827390368607e-16,1640712384.5553598,3.5364867544755384e-17,244527291.2562879,1.3630222167849195e-17,168174418.63178667,3.783240129119751e-18,4.3816106887858493e-16,1.5352116770107503e-11,0.0047999822665532,-0.0143377928326169,1.80057390471091,43660,2021,4.3816106887858503e-16
2021-01-26,147284066.77956858,1.534837024481127e-11,908175966.9010603,3.8531319616963293e-16,1640649628.5860991,3.5367573057191225e-17,244921647.95611423,1.3586364533336233e-17,169620632.69541326,3.7190020696123e-18,4.3798613582977276e-16,1.53488082309471e-11,-0.0062114363714493,-0.0253659633194448,1.8077046670898305,43660,2021,4.3798613582977266e-16
2021-01-27,147300805.2246812,1.5344882235961234e-11,908226347.5197628,3.85270449603525e-16,1640548058.0877097,3.537195258537244e-17,245310528.5032022,1.3543322882655303e-17,171068868.19516662,3.6562999250751394e-18,4.3784202499662793e-16,1.534532007798623e-11,0.0008587127335649,0.0102036862343845,1.808769451523288,43660,2021,4.378420249966279e-16
2021-01-28,147318428.63618293,1.5341211099890337e-11,908245192.2104288,3.8525446223097904e-16,1640407730.8749063,3.537800456833946e-17,245693943.1238623,1.3501086136957128e-17,172519043.53236955,3.5950893977488525e-18,4.377286423340245e-16,1.5341648828532672e-11,-0.0073160999968813,-0.0102048186613112,1.8059172260489675,42486,2021,4.3772864233402447e-16
2021-01-29,147336947.74521324,1.5337354800293623e-11,908232525.673028,3.852652081004448e-16,1640228704.2820797,3.53857278196767e-17,246071894.17926985,1.3459644337850324e-17,173971085.27339053,3.535327343653978e-18,4.376459076016258e-16,1.5337792446201224e-11,-0.0102037193926448,-0.015937195230308,1.810849120033213,44846,2021,4.376459076016258e-16
2021-01-30,147356364.2719682,1.5333313189447735e-11,908188366.7279608,3.8530267459835263e-16,1640011032.6399224,3.539512163531334e-17,246444374.47148812,1.3418988806088948e-17,175424926.52846402,3.476971821748949e-18,4.375937568615039e-16,1.5333750783204596e-11,-0.010889546801419,-0.0192402334993265,1.812836066780124,44850,2021,4.3759375686150386e-16
2021-01-31,147376669.12747762,1.532908837878923e-11,908112726.2079606,3.8536686422505116e-16,1639754765.3607347,3.54061858755338e-17,246811366.0490497,1.3379112242564313e-17,176880504.28511658,3.41998217253244e-18,4.375721445156817e-16,1.5329525950933744e-11,-0.0169830129993921,-0.0363287747730207,1.803579096277328,45150,2021,4.375721445156817e-16
2021-02-01,147397841.40021524,1.5324684944823824e-11,908005605.8809624,3.854577955128018e-16,1639459946.1641948,3.541892099828207e-17,247172839.88701507,1.3340008733106084e-17,178337755.88291028,3.3643191134291793e-18,4.3758104435761924e-16,1.5325122525868182e-11,-0.0092367506351461,-0.0279672101074669,1.818762099198452,44253,2021,4.3758104435761914e-16
2021-02-02,147419848.44242862,1.532010990531049e-11,907866998.7737964,3.855755027727795e-16,1639126613.7812448,3.5433328029073973e-17,247528756.64519164,1.3301673638251826e-17,179796615.07576215,3.3099448308343094e-18,4.376204492709396e-16,1.5320547525759763e-11,0.0080500702737838,0.0161588827547429,1.8186584352369997,45747,2021,4.376204492709396e-16
2021-02-03,147442647.12402308,1.5315372452334334e-11,907696890.9631432,3.85720034611974e-16,1638754804.1513524,3.5449408466602284e-17,247879068.45797,1.3264103376423045e-17,181257008.25587663,3.256823047752477e-18,4.3769036950275183e-16,1.5315810142703836e-11,-0.0540890992863383,-0.0807747874620214,1.7963206049912563,45149,2021,4.376903695027518e-16
2021-02-04,147466186.07002366,1.5310483481348665e-11,907495264.5922202,3.8589145141905445e-16,1638344553.8175695,3.5467164136447586e-17,248223721.49172625,1.3227295131669795e-17,182718851.35460484,3.2049190520622734e-18,4.377908297392341e-16,1.5310921272178406e-11,-0.0085315613914407,-0.0136466217184243,1.8101314533837696,45450,2021,4.377908297392341e-16
2021-02-05,147490408.54888433,1.5305454986099834e-11,907262101.686829,3.860898221732188e-16,1637895904.050336,3.5486597012780296e-17,248562658.90962228,1.3191246526155095e-17,184182047.74188343,3.1541996801605277e-18,4.3792186539231476e-16,1.5305892907965227e-11,-0.0113885280660545,-0.0249492686241404,1.8137094251995824,43660,2021,4.379218653923147e-16
2021-02-06,147515255.66612533,1.530029939179011e-11,906997388.3208088,3.863152209496003e-16,1637408905.2239852,3.5507709028283296e-17,248895823.91571036,1.3155955292735027e-17,185646487.23339975,3.1046332592590538e-18,4.380835185298777e-16,1.530073747530864e-11,-0.0068112000672966,-0.0174327946178782,1.8137268773526136,44849,2021,4.3808351852987765e-16
2021-02-07,147540669.58903432,1.5295028883782314e-11,906701118.7576946,3.865677234303226e-16,1636883621.059379,3.5530501888735896e-17,249223162.6434996,1.3121418971980393e-17,187112046.1769909,3.056189515974356e-18,4.3827583380701325e-16,1.529546715961612e-11,-0.0234662937522165,-0.0348271256702949,1.799657838739491,44551,2021,4.3827583380701325e-16
2021-02-08,147566596.59933662,1.528965477414135e-11,906373299.2762336,3.8684740366308887e-16,1636320132.4332826,3.555497690502601e-17,249544626.72722417,1.3087634649546522e-17,188578588.54192024,3.0088394594086284e-18,4.3849885467707006e-16,1.5290093272996025e-11,0.0041594079261137,0.0055202721657537,1.8177690930921016,44551,2021,4.3849885467707e-16
2021-02-09,147592989.78935453,1.5284186944229597e-11,906013951.4159272,3.871543312871796e-16,1635718540.4876397,3.5581134854066257e-17,249860175.4086028,1.3054598747816253e-17,190045967.92281,2.96255524614516e-18,4.3875262013520726e-16,1.5284625696849734e-11,-0.0211464543301733,-0.0593946084324801,1.7904278748746367,43071,2021,4.3875262013520726e-16
2021-02-10,147619811.19288743,1.527863340638684e-11,905623114.3709186,3.8748856945650193e-16,1635078968.7723567,3.56089758802158e-17,250169777.0105548,1.302230688760058e-17,191514030.3254614,2.9173100348568884e-18,4.3903716225917516e-16,1.52790724435491e-11,-0.0272820575025211,-0.0557480222896433,1.8160843674789204,42194,2021,4.390371622591752e-16
2021-02-11,147647033.13223475,1.527300002951931e-11,905200846.2828618,3.8785017367421556e-16,1634401564.1928132,3.5638499447344785e-17,250473409.6121737,1.299075383501103e-17,192982617.49735537,2.8730778401351205e-18,4.3935250479670647e-16,1.5273439382024106e-11,0.0057951438778109,-0.0039417707681105,1.8086584311416256,42778,2021,4.3935250479670647e-16
2021-02-12,147674638.6265672,1.5267290459993767e-11,904747224.2958896,3.88239191661616e-16,1633686496.6641235,3.5669704346154894e-17,250771060.8364455,1.2959933540326216e-17,194451570.4392858,2.8298333972073245e-18,4.3969866294530446e-16,1.5267730158656713e-11,-0.01939095550686,-0.0390658607456772,1.8075936401569117,43364,2021,4.3969866294530446e-16
2021-02-13,147702620.85660627,1.5261506238108506e-11,904262343.438902,3.886556642145108e-16,1632933957.5884802,3.5702588752149666e-17,251062726.8126377,1.2929839260138833e-17,195920732.66524637,2.7875520491186558e-18,4.4007564427591798e-16,1.5261946313752782e-11,-0.0029351020183039,-0.0142749160052733,1.8138389300330449,43365,2021,4.4007564427591798e-16
2021-02-14,147730981.86598343,1.5255647072087833e-11,903746314.621101,3.8909962681268144e-16,1632144157.4909024,3.573715032011228e-17,251348410.54135388,1.2900463737426118e-17,197389952.82693037,2.7462096644357392e-18,4.404834505346555e-16,1.5256087555538368e-11,-0.0301407560459895,-0.0542808726317048,1.805660036017628,43365,2021,4.404834505346556e-16
2021-02-15,147759730.81986967,1.5249711202753368e-11,903199262.170261,3.8957111162360924e-16,1631317323.2759447,3.577338629529175e-17,251628119.99600583,1.2871799404195945e-17,198859086.48324504,2.7057825874501748e-18,4.409220799105472e-16,1.5250152124833283e-11,-0.0145653896650212,-0.0562428170190623,1.8226711079776816,43070,2021,4.409220799105471e-16
2021-02-16,147788882.17996714,1.5243695784375936e-11,902621321.3539268,3.9007014952901037e-16,1630453695.5546372,3.5811293621898336e-17,251901866.29715064,1.2843838572115997e-17,200327997.00746268,2.666247616597279e-18,4.41391529339622e-16,1.5244137175905277e-11,-0.0090287250390285,-0.0364132798014309,1.8112482441145608,42483,2021,4.41391529339622e-16
2021-02-17,147818454.09128994,1.523759722067925e-11,902012636.2155362,3.9059677189145644e-16,1629553526.3606758,3.5850869035010506e-17,252169662.20837188,1.2816573586382067e-17,201796555.80302903,2.627582002622974e-18,4.4189179651547205e-16,1.5238039112475767e-11,-0.0051191765354603,-0.0022918424860215,1.8088070518982589,42778,2021,4.41891796515472e-16
2021-02-18,147848467.15384117,1.5231411420462257e-11,901373357.8914256,3.91151011917656e-16,1628617077.3952465,3.589210912971387e-17,252431521.07285,1.2789996931806172e-17,203264642.09472796,2.5897634568128452e-18,4.4242288143598887e-16,1.5231853843343688e-11,-0.0186418290074671,-0.0235032535490645,1.8146949034001336,42773,2021,4.4242288143598887e-16
2021-02-19,147878943.62285456,1.5225133964142784e-11,900703643.413751,3.917329056115599e-16,1627644618.7750986,3.593501040844573e-17,252687456.18701157,1.2764101292712112e-17,204732142.5731989,2.552770160807259e-18,4.4298478747352497e-16,1.5225576948930258e-11,-0.0152219652211252,-0.048056123371103,1.815197478155976,44253,2021,4.42984787473525e-16
2021-02-20,147909906.9766276,1.5218760194118586e-11,900003654.8835977,3.923424924144527e-16,1626636428.1412754,3.597956931267439e-17,252937480.5169286,1.2738879577243173e-17,206198951.12511536,2.5165807719979837e-18,4.4357752207636824e-16,1.5219203771640658e-11,-0.0144188724446607,-0.0340679318514896,1.8213063468770043,44850,2021,4.4357752207636824e-16
2021-02-21,147941381.71776736,1.5212285256851506e-11,899273558.8229494,3.9297981569595554e-16,1625592789.9182837,3.602578224809301e-17,253181606.6053632,1.2714324922163113e-17,207664968.80861256,2.4811744212384244e-18,4.4420109728745e-16,1.5212729457948794e-11,-0.0140402103807658,-0.0290417330121444,1.80483669363245,44551,2021,4.442010972874501e-16
2021-02-22,147973393.22344774,1.5205704134776783e-11,898513525.4736826,3.936449232978091e-16,1624513994.4838266,3.6073645613942e-17,253419846.48130184,1.2690430697416373e-17,209130104.14998385,2.4465307021367933e-18,4.448555303113042e-16,1.5206148990307093e-11,-0.0082199791099081,-0.0062355249025819,1.8058344962889088,44850,2021,4.448555303113042e-16
2021-02-23,148005967.42355826,1.5199011713493188e-11,897723727.7984821,3.943378683477866e-16,1623400337.0097888,3.6123155847211604e-17,253652211.36002797,1.2667190531632289e-17,210594273.7428304,2.412629653556041e-18,4.455408443801865e-16,1.519945725433757e-11,-0.0120590201435162,-0.008362024321851,1.801205702802258,44253,2021,4.455408443801865e-16
2021-02-24,148039130.06453076,1.5192202933777054e-11,896904339.9594523,3.9505871054757216e-16,1622252115.7739186,3.617430949093591e-17,253878710.9134388,1.2644598380135244e-17,212057403.01526093,2.3794517393365846e-18,4.4625707015798e-16,1.5192649190847216e-11,-0.0305085120240105,-0.0511421976904346,1.8154476383826548,45753,2021,4.462570701579799e-16
2021-02-25,148072905.33215684,1.518527307449416e-11,896055535.1305791,3.958075180727426e-16,1621069629.843709,3.6227103291413946e-17,254099351.91872755,1.2622648653788485e-17,213519426.8903221,2.3469778317412104e-18,4.470042478496864e-16,1.518572007874201e-11,-0.0018107629579439,-0.0168083522134503,1.817819213603967,45753,2021,4.470042478496863e-16
2021-02-26,148107313.6982399,1.5178218193432714e-11,895177482.6746097,3.965843700728739e-16,1619853176.229272,3.628153432056989e-17,254314136.1953085,1.260133641662097e-17,214980289.92164743,2.3151892071750923e-18,4.477824300172398e-16,1.5178665975862733e-11,-0.0262326594946718,-0.0275078840932582,1.8191246787415272,45753,2021,4.477824300172399e-16
2021-02-27,148142369.06106648,1.5171035710857034e-11,894270344.995877,3.9738935951129234e-16,1618603046.8919098,3.633760010662249e-17,254523057.94552615,1.2580657639810225e-17,216439945.4065445,2.2840675630179844e-18,4.485916848207429e-16,1.517148430254186e-11,-0.0257297437325895,-0.0536838607768806,1.8114755279164851,46053,2021,4.48591684820743e-16
2021-02-28,148178075.55983227,1.5163725057124855e-11,893334274.7099742,3.9822259578517423e-16,1617319526.305699,3.63952987419686e-17,254726100.9063248,1.2560609471198796e-17,217898353.06504372,2.253595061126415e-18,4.49432099059468e-16,1.5164174489223913e-11,0.0131988136563232,0.0193889794587936,1.8128535944769573,45450,2021,4.494320990594681e-16
2021-03-01,148214424.75472316,1.515628824239592e-11,892369412.9913775,3.9908420635591473e-16,1616002890.433257,3.6454628929193537e-17,254923235.98893893,1.2541190453833829e-17,219355475.20242965,2.2237543958692727e-18,4.503037801348113e-16,1.5156738546176056e-11,-0.0248160001411139,-0.0398042652819187,1.808000424177019,46054,2021,4.503037801348113e-16
2021-03-02,148251393.98831454,1.514873018195948e-11,891375889.8721765,3.999743366772493e-16,1614653407.8065906,3.6515589932993636e-17,255114420.1536583,1.2522400621382848e-17,220811271.7910225,2.1945288744150844e-18,4.512068561060409e-16,1.5149181388815584e-11,-0.0239026310471662,-0.0498337557511907,1.816953019654554,43660,2021,4.512068561060408e-16
2021-03-03,148288946.52528346,1.5141058656426574e-11,890353826.7900355,4.008931481141266e-16,1613271342.8588808,3.657818142974801e-17,255299597.00898877,1.2504241424700306e-17,222265695.38339517,2.1659024894571118e-18,4.521414734580319e-16,1.5141510797900033e-11,-0.0034583983322261,0.0043707251018089,1.827149315152704,45451,2021,4.52141473458032e-16
2021-03-04,148327033.54766095,1.5133283892957338e-11,889303340.9992423,4.01840814150706e-16,1611856960.9542902,3.664240327792311e-17,255478699.107587,1.2486715494902645e-17,223718686.91551584,2.137859964754069e-18,4.531077928882858e-16,1.513373700075023e-11,-0.0107013388282793,-0.0243039884546754,1.8200222289959345,43365,2021,4.531077928882858e-16
2021-03-05,148365597.52496043,1.5125417867678074e-11,888224550.9241399,4.028175156745176e-16,1610410534.0817628,3.670825525477144e-17,255651651.40113676,1.2469826297680825e-17,225170173.16411167,2.110386762443843e-18,4.541059839894137e-16,1.5125871973662067e-11,-0.0064135066054881,-0.002065304718507,1.82519938546177,43956,2021,4.541059839894137e-16
2021-03-06,148404576.1767217,1.5117473490414948e-11,887117581.4169326,4.038234362501908e-16,1608932346.1506536,3.677573680696132e-17,255818375.0803932,1.2453577755374729e-17,226620066.0669886,2.0834690531602173e-18,4.551362198656871e-16,1.511792862663481e-11,-0.0129454559202825,-0.0214927981907961,1.820467896188355,43071,2021,4.551362198656871e-16
2021-03-07,148443906.2985988,1.5109463820985974e-11,885982568.1591324,4.0485875806888143e-16,1607422697.1783786,3.684484684765665e-17,255978791.12941983,1.2437973901964205e-17,228068263.6163827,2.0570936590606445e-18,4.56198672477563e-16,1.510992001965845e-11,-0.0130172320390376,-0.031797530985275,1.8149753554154124,44253,2021,4.56198672477563e-16
2021-03-08,148483527.00263277,1.5101401408461498e-11,884819660.8752217,4.0592365888756815e-16,1605881906.1213768,3.691558361214868e-17,256132823.21796504,1.2423018606494765e-17,229514651.8014644,2.0312479827224333e-18,4.57293509088934e-16,1.5101858701970588e-11,-0.0189229056095559,-0.0339845907106937,1.817604729089752,45751,2021,4.57293509088934e-16
2021-03-09,148523382.22109553,1.5093297783436843e-11,883629025.3683273,4.070183099701267e-16,1604310312.4346302,3.698794456910914e-17,256280399.8426558,1.2408715372241946e-17,230959107.10256425,2.005919932634519e-18,4.584208898441123e-16,1.5093756204326688e-11,-0.0035133032707082,-0.0091089281383996,1.818273606191988,46360,2021,4.584208898441123e-16
2021-03-10,148563422.5095203,1.5085163095281002e-11,882410844.5451399,4.081428748994449e-16,1602708276.5783763,3.7061926378389636e-17,256421455.7915084,1.2395067203104177e-17,232401499.1934016,1.9810978518855168e-18,4.595809663328243e-16,1.508562267624733e-11,-0.0327612860177163,-0.0627684127043574,1.804565652837812,44845,2021,4.595809663328243e-16
2021-03-11,148603606.241336,1.5077005874799266e-11,881165318.609434,4.092975091166887e-16,1601076179.6820269,3.713752488655775e-17,256555933.0439743,1.2382076525323489e-17,233841693.65622973,1.9567704532099415e-18,4.607738809817799e-16,1.5077466648680247e-11,0.002650090714858,0.0189247881403489,1.8171159132958328,42778,2021,4.607738809817799e-16
2021-03-12,148643900.26672325,1.5068832906856575e-11,879892664.5596838,4.1048236008191013e-16,1599414422.5222995,3.721473515367712e-17,256683781.18813065,1.2369745155858817e-17,235279554.59455475,1.932926761763764e-18,4.619997671532098e-16,1.506929490662373e-11,-0.0313474886087823,-0.0643560908981362,1.811604067479416,43071,2021,4.619997671532098e-16
2021-03-13,148684280.0766516,1.5060649204006534e-11,878593115.0984186,4.116975679742829e-16,1597723423.9448028,3.729355150602575e-17,256804957.40073895,1.235807431240238e-17,236714947.0427288,1.9095560665292563e-18,4.632587498592402e-16,1.5061112462756393e-11,-0.0071269098801685,-0.0036317854368045,1.8155618905734936,43660,2021,4.632587498592403e-16
2021-03-14,148724729.5103309,1.505245807277732e-11,877266917.0754762,4.1294326683504574e-16,1596003618.8747714,3.737396760858014e-17,256919426.0313728,1.2347064660617663e-17,238147739.06080183,1.886647881249601e-18,4.645509469854931e-16,1.5052922623724305e-11,-0.0039660513243957,-0.0054013655054032,1.8056607835338836,43660,2021,4.645509469854931e-16
2021-03-15,148765240.07707876,1.504426125769538e-11,875914329.6293314,4.142195860140774e-16,1594255456.1018703,3.745597654912109e-17,257027157.8619241,1.233671639142332e-17,239577803.40798065,1.8641919155415784e-18,4.658764708701634e-16,1.5044727134166248e-11,-0.0364217562399919,-0.0548473178022267,1.8117544008834436,43660,2021,4.658764708701634e-16
2021-03-16,148805810.01206297,1.5036059138438644e-11,874535622.2255709,4.155266517434888e-16,1592479396.0489044,3.753957092444558e-17,257128129.15682125,1.2327029317078141e-17,241005018.72943857,1.842178056060634e-18,4.672354300410732e-16,1.5036526373868685e-11,-0.0006394793714751,0.0099489642895441,1.8214661339216316,43956,2021,4.672354300410731e-16
2021-03-17,148846443.22118765,1.50278509484476e-11,873131072.7900072,4.1686458865683503e-16,1590675908.7179737,3.762474291969092e-17,257222320.6500716,1.2318002972042224e-17,242429270.26265743,1.820596356486417e-18,4.686279309050547e-16,1.5028319576378505e-11,-0.018219177581774,-0.0290487845624786,1.816002397549096,43955,2021,4.686279309050546e-16
2021-03-18,148887148.2741194,1.5019634982783172e-11,871700966.0874586,4.182335211101095e-16,1588845471.946673,3.771148437441792e-17,257309716.61531013,1.230963670474256e-17,243850450.14726263,1.7994370340720225e-18,4.70054079223342e-16,1.5020105036862395e-11,0.0052165974914665,0.0061535863223833,1.8156465264725623,43363,2021,4.700540792233421e-16
2021-03-19,148927937.57337478,1.5011408769499858e-11,870245592.4182997,4.196335742307579e-16,1586988570.0182936,3.7799786833130006e-17,257390304.1330704,1.230192974954471e-17,245268457.4819149,1.7786904699063424e-18,4.715139812833392e-16,1.501188028348114e-11,-0.0006829603644481,-0.009184197193916,1.8118954705815904,42778,2021,4.71513981283339e-16
2021-03-20,148968826.77163193,1.5003169190205497e-11,868765246.614977,4.210648747045407e-16,1585105692.577269,3.788964158224997e-17,257464072.61580703,1.2294881273416245e-17,246683198.29982883,1.7583472100007733e-18,4.730077447702078e-16,1.5003642197950268e-11,0.0083052535547789,0.0148574320349647,1.8048879474395487,44551,2021,4.730077447702078e-16
2021-03-21,149009834.44206333,1.4994912549134406e-11,867260227.2377503,4.225275513906401e-16,1583197333.7222247,3.798103967939717e-17,257531013.58812636,1.2288490397779422e-17,248094585.63003784,1.7383979647505082e-18,4.745354794325673e-16,1.499538708461384e-11,0.0026839736705028,-0.0024380804989909,1.818402632590088,44551,2021,4.745354794325672e-16
2021-03-22,149050981.93539834,1.4986634604363575e-11,865730835.8018117,4.2402173592439023e-16,1581263991.0919054,3.807397198371044e-17,257591120.6540177,1.2282756202255148e-17,249502539.7794348,1.7188336050899385e-18,4.760972977154458e-16,1.498711070166129e-11,-0.0211726222615072,-0.0406736066537004,1.8136039544191944,44253,2021,4.760972977154458e-16
2021-03-23,149092293.28352934,1.4978330589562747e-11,864177375.8200685,4.2554756352063744e-16,1579306164.7272742,3.8168429197756456e-17,257644389.51459453,1.2277677723420954e-17,250906988.91253975,1.6996451546803805e-18,4.776933155964953e-16,1.4978808282878343e-11,-0.0091183708209708,-0.0176467899565116,1.814314124307334,44548,2021,4.776933155964953e-16
2021-03-24,149133794.93184248,1.4969995270068995e-11,862600151.4246327,4.271051742210519e-16,1577324355.49471,3.826440193180134e-17,257690817.8271828,1.2273253968531185e-17,252307869.91502413,1.6808237787812613e-18,4.793236539001657e-16,1.4970474593722895e-11,-0.0022222011723984,-0.0191732565108936,1.8168690259388485,44253,2021,4.793236539001657e-16
2021-03-25,149175515.0095191,1.4961623091414236e-11,860999465.3577278,4.286947148123126e-16,1575319062.9136734,3.8361880798715056e-17,257730404.626871,1.2269483970702055e-17,253705129.3903032,1.6623607721777632e-18,4.809884403539075e-16,1.496210407985459e-11,-0.0187160896462793,-0.0412104343362327,1.8134742763858076,44551,2021,4.809884403539075e-16
2021-03-26,149217481.81138295,1.4953208485186153e-11,859375616.2415178,4.303163415340862e-16,1573290782.386852,3.8460856540491866e-17,257763148.99545097,1.2266366915460709e-17,255098724.45150208,1.6442475506520748e-18,4.826878125406909e-16,1.4953691172998694e-11,0.0001946609200078,-0.0047798998022358,1.803471059899452,44251,2021,4.826878125406909e-16
2021-03-27,149259721.2326014,1.4944746383082003e-11,857728895.2940689,4.3197022344259896e-16,1571240002.1166313,3.856132017339343e-17,257789047.7233379,1.2263902362806409e-17,256488622.7676081,1.6264756524893885e-18,4.844219216312883e-16,1.4945230805003635e-11,-0.0089670109512571,-0.0109925618556855,1.810225986829057,43956,2021,4.844219216312882e-16
2021-03-28,149302253.14955947,1.4936232939211594e-11,856059583.0576968,4.3365654588606574e-16,1569167200.385167,3.8663263118942966e-17,257808091.9461171,1.2262090566593221e-17,257874801.20832077,1.6090367570905149e-18,4.861909363286925e-16,1.4936719130147924e-11,-0.0234774916387394,-0.0362759481521826,1.8185441459885576,43956,2021,4.861909363286925e-16
2021-03-29,149345087.1992608,1.4927666368892032e-11,854367947.1233788,4.353755130976562e-16,1567072844.222016,3.8766677269799954e-17,257820263.17347836,1.2260932851776028e-17,259257242.5784855,1.591922725029845e-18,4.87995045944262e-16,1.4928154363937977e-11,-0.0063744309717625,-0.0036208733424083,1.8190551253017884,45149,2021,4.87995045944262e-16
2021-03-30,149388218.93040255,1.4919047708743934e-11,852654241.9893192,4.3712734870512294e-16,1564957390.4951143,3.887155493727947e-17,257825529.6291065,1.2260431962671425e-17,260635930.46637565,1.575125656843638e-18,4.898344612619174e-16,1.4919537543205194e-11,0.0023697371268225,-0.0018754603092384,1.8075886634374303,44850,2021,4.898344612619174e-16
2021-03-31,149431627.54762304,1.4910381254679948e-11,850918711.7890466,4.389122933111223e-16,1562821289.8964956,3.89778886536241e-17,257823844.06727412,1.2260592272000394e-17,262010843.03436533,1.5586379585326657e-18,4.917094121952795e-16,1.4910872964092145e-11,-0.0173779750669078,-0.0089167296653746,1.8206043997686367,45149,2021,4.917094121952795e-16
2021-04-01,149475276.13597444,1.4901674502805808e-11,849161595.6751719,4.4073059923830303e-16,1560664993.2686467,3.90856708525126e-17,257815143.9248388,1.2261419769542162e-17,263381947.21863645,1.5424523957220146e-18,4.936201422560799e-16,1.4902168122948067e-11,0.00652168930943,0.0252773593332555,1.8308665788570588,44253,2021,4.936201422560798e-16
2021-04-02,149519114.39461288,1.4892937590514028e-11,847383134.633002,4.425825235909281e-16,1558488958.7903228,3.919489349860473e-17,257799353.8553828,1.2262921826053224e-17,264749194.79494423,1.5265621207392354e-18,4.955669010363252e-16,1.4893433157415063e-11,0.0043113320651175,-0.0029228499158497,1.8248655808819845,43954,2021,4.955669010363252e-16
2021-04-03,149563083.02275443,1.4884182411506352e-11,845583578.0604203,4.444683213004031e-16,1556293658.310842,3.9305547750855517e-17,257776389.84466085,1.2265106808253459e-17,266112521.04942372,1.5109606669914485e-18,4.975499365265036e-16,1.488467996144288e-11,-0.0076873788313643,-0.0210621235520784,1.8261325587559405,43362,2021,4.975499365265035e-16
2021-04-04,149607118.514576,1.4875421654142688e-11,843763188.8092494,4.463882395272786e-16,1554079581.6816716,3.941762371882288e-17,257746163.7297565,1.2267983656234786e-17,267471845.8345419,1.49564191651617e-18,4.995694888188525e-16,1.4875921223631512e-11,-0.0078532297692269,0.0051670117913502,1.82537416241994,44247,2021,4.995694888188524e-16
2021-04-05,149651157.34406573,1.4866667966169756e-11,841922246.1858943,4.483425140103881e-16,1551847238.8238904,3.953111032795605e-17,257708587.1507152,1.227156151501789e-17,268827076.1581873,1.48060005293837e-18,5.016257859063005e-16,1.4867169591955663e-11,-0.0046331360934771,-0.0008687422575311,1.812990054124445,43956,2021,5.016257859063004e-16
2021-04-06,149695139.05542776,1.4857933341271718e-11,840061047.1219689,4.503313672233177e-16,1549597159.949511,3.9645995275726615e-17,257663574.47009683,1.2275849463976955e-17,270178109.3595348,1.4658295117090946e-18,5.037190414747303e-16,1.4858437060313193e-11,0.0082385322409158,-0.0134651875235493,1.812606862895495,44252,2021,5.037190414747304e-16
2021-04-07,149739008.25504148,1.4849228726875146e-11,838179906.0645201,4.523550078279501e-16,1547329894.6030118,3.976226504714077e-17,257611044.65480447,1.2280856344420969e-17,271524836.19765216,1.4513249352230917e-18,5.058494541547349e-16,1.4849734576329297e-11,-0.0040102928460098,0.0025104792105443,1.8147994912885088,44551,2021,5.05849454154735e-16
2021-04-08,149782715.75367945,1.484056380253149e-11,836279154.1344991,4.544136308904352e-16,1545046010.1050117,3.987990496147141e-17,257550922.35788164,1.228659066262789e-17,272867143.5363447,1.4370811357587733e-18,5.080172076502932e-16,1.484107181973914e-11,0.0155003146054835,0.0224612054929708,1.82232807158072,44850,2021,5.080172076502932e-16
2021-04-09,149826219.151322,1.4831946869902098e-11,834359137.9352033,4.565074184796175e-16,1542746089.7653186,3.9998899232206005e-17,257483138.4815244,1.2293060541558049e-17,274204916.5721321,1.4230930660900538e-18,5.102224713194716e-16,1.4832457092373416e-11,-0.0143284845138611,-0.0273523253777201,1.8062448778320812,44547,2021,5.102224713194716e-16
2021-04-10,149869483.0871577,1.4823384809581265e-11,832420218.2097341,4.586365404488315e-16,1540430731.0360618,4.011923103180524e-17,257407630.43662423,1.2300273700769193e-17,275538040.6775998,1.4093557963310005e-18,5.124654009777369e-16,1.4823897274982243e-11,0.0051238679634391,0.0051463889507454,1.815397964393645,43660,2021,5.124654009777369e-16
2021-04-11,149912479.2806434,1.4814883079427404e-11,830462768.422114,4.608011553290719e-16,1538100543.6573608,4.0240882558750745e-17,257324342.2210516,1.2308237452924109e-17,276866402.95249635,1.395864495514038e-18,5.147461398362609e-16,1.4815397825567238e-11,0.0001321375990415,-0.0027250047381935,1.81712484735348,45150,2021,5.147461398362608e-16
