[23:31:53] [INFO] 
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] TEP GNSS Analysis Package v0.15 (Jaipur) - STEP 1.1: Data Acquisition
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] 
[23:31:53] [PROCESS] Building comprehensive station catalogue from authoritative sources
[23:31:53] [PROCESS] Fetching coordinates from authoritative sources...
[23:31:53] [PROCESS] Building comprehensive coordinate catalogue...
[23:31:53] [PROCESS] Fetching IGS network coordinates...
[23:31:54] [SUCCESS] Retrieved 767 stations from IGS network
[23:31:54] [PROCESS] Calculating geomagnetic coordinates for all stations...
[23:31:54] [SUCCESS] Geomagnetic coordinate calculation complete: 767 successful, 0 failed
[23:31:54] [SUCCESS] Built coordinate catalogue: 767 unique stations
[23:31:54] [SUCCESS] Stations with valid coordinates: 767/767 (100.0%)
[23:31:54] [SUCCESS] Geomagnetic coordinates: 767/767 stations (100.0%)
[23:31:54] [SUCCESS] Station catalogue built: 767 stations saved to step_1_1_station_coords_global.csv
[23:31:54] [INFO] Coordinate verification summary:
[23:31:54] [INFO]   Total stations in catalogue: 767
[23:31:54] [SUCCESS]   Stations with valid coordinates: 767
[23:31:54] [SUCCESS]   Verified stations for analysis: 767
[23:31:54] [SUCCESS] Final station catalogue: 767 stations (767 with valid coordinates)
[23:31:54] [INFO] Existing clock files: IGS:0 CODE:0 ESA:0
[23:31:54] [PROCESS] Generating download tasks...
[23:31:54] [INFO] Using date filter 2023-01-01 → 2025-06-30 (912 days)
[23:31:54] [SUCCESS] Tasks generated: IGS:912 CODE:912 ESA:912
[23:31:54] [INFO] 
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] PARALLEL CLOCK FILE ACQUISITION
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] 
[23:31:54] [PROCESS] Processing IGS: 912 files with 96 workers
[23:31:54] [PROCESS] IGS: Downloading 912 missing files...
[23:32:36] [SUCCESS] IGS: IGS0OPSFIN_20241690000_01D_30S_CLK.CLK.gz (3.0MB) | Progress: 58.6% | ETA: 0min
[23:32:36] [SUCCESS] IGS: IGS0OPSFIN_20241740000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 58.7% | ETA: 0min
[23:32:36] [SUCCESS] IGS: IGS0OPSFIN_20241760000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 58.8% | ETA: 0min
[23:32:36] [SUCCESS] IGS: IGS0OPSFIN_20241770000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 58.9% | ETA: 0min
[23:32:37] [SUCCESS] IGS: IGS0OPSFIN_20241640000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 59.0% | ETA: 0min
[23:32:37] [SUCCESS] IGS: IGS0OPSFIN_20241790000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 59.1% | ETA: 0min
[23:32:37] [SUCCESS] IGS: IGS0OPSFIN_20241780000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 59.2% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241660000_01D_30S_CLK.CLK.gz (3.0MB) | Progress: 59.3% | ETA: 1min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241820000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 59.4% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241560000_01D_30S_CLK.CLK.gz (3.0MB) | Progress: 59.5% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241830000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 59.6% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241850000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 59.8% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241840000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 59.9% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241880000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 60.0% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241870000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 60.1% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241730000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 60.2% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241810000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 60.3% | ETA: 0min
[23:32:38] [INFO] [PROGRESS] Overall: 550/912 files (60.3%) | Rate: 12.4 files/sec
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241800000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 60.4% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241860000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 60.5% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241890000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 60.6% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241750000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 60.7% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241900000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 60.9% | ETA: 0min
[23:32:38] [SUCCESS] IGS: IGS0OPSFIN_20241920000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.0% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20241910000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.1% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20242000000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.2% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20241940000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.3% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20241980000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 61.4% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20242050000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.5% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20242010000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.6% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20241990000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 61.7% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20242030000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 61.8% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20242070000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.0% | ETA: 0min
[23:32:39] [SUCCESS] IGS: IGS0OPSFIN_20241970000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 62.1% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242060000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.2% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242090000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.3% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20241950000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 62.4% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242100000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.5% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242110000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.6% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242040000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 62.7% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20241960000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 62.8% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20241930000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 62.9% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242210000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.0% | ETA: 0min
[23:32:40] [INFO] [PROGRESS] Overall: 575/912 files (63.0%) | Rate: 12.5 files/sec
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242120000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.2% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242160000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 63.3% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242130000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.4% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242080000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.5% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242170000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 63.6% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242180000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.7% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242140000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 63.8% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242220000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 63.9% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242150000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 64.0% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242200000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 64.1% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242230000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 64.3% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242320000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 64.4% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242280000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 64.5% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242190000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 64.6% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242270000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 64.7% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242250000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 64.8% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242300000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 64.9% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242260000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.0% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242330000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.1% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242240000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 65.2% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242310000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.4% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242340000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.5% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242360000_01D_30S_CLK.CLK.gz (2.6MB) | Progress: 65.6% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242350000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.7% | ETA: 0min
[23:32:40] [SUCCESS] IGS: IGS0OPSFIN_20242290000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 65.8% | ETA: 0min
[23:32:40] [INFO] [PROGRESS] Overall: 600/912 files (65.8%) | Rate: 12.8 files/sec
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242410000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 65.9% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242430000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.0% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242420000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.1% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242440000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.2% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242470000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.3% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242490000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.4% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242500000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.6% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242570000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.7% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242390000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.8% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242450000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 66.9% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242460000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.0% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242380000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.1% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242520000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.2% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242510000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.3% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242550000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.4% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242560000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.5% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242530000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 67.7% | ETA: 0min
[23:32:41] [SUCCESS] IGS: IGS0OPSFIN_20242580000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.8% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242590000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 67.9% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242620000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.0% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242480000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.1% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242540000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.2% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242630000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.3% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242600000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.4% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242610000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.5% | ETA: 0min
[23:32:42] [INFO] [PROGRESS] Overall: 625/912 files (68.5%) | Rate: 13.0 files/sec
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242020000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 68.6% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242400000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 68.8% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242660000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 68.9% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242650000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.0% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242680000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.1% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242670000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.2% | ETA: 0min
[23:32:42] [SUCCESS] IGS: IGS0OPSFIN_20242370000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.3% | ETA: 0min
[23:32:43] [SUCCESS] IGS: IGS0OPSFIN_20242710000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.4% | ETA: 0min
[23:32:43] [SUCCESS] IGS: IGS0OPSFIN_20242700000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.5% | ETA: 0min
[23:32:43] [SUCCESS] IGS: IGS0OPSFIN_20242640000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.6% | ETA: 0min
[23:32:43] [SUCCESS] IGS: IGS0OPSFIN_20242690000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 69.7% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242800000_01D_30S_CLK.CLK.gz (2.5MB) | Progress: 69.8% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242720000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.0% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242740000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.1% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242750000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.2% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242770000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 70.3% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242780000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.4% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242790000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.5% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242830000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.6% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242810000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.7% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242840000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.8% | ETA: 0min
[23:32:44] [SUCCESS] IGS: IGS0OPSFIN_20242730000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 70.9% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242820000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 71.1% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242860000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 71.2% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242760000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 71.3% | ETA: 0min
[23:32:45] [INFO] [PROGRESS] Overall: 650/912 files (71.3%) | Rate: 12.8 files/sec
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242870000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 71.4% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242850000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 71.5% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242910000_01D_30S_CLK.CLK.gz (2.4MB) | Progress: 71.6% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242880000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 71.7% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242890000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 71.8% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242900000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 71.9% | ETA: 0min
[23:32:45] [SUCCESS] IGS: IGS0OPSFIN_20242930000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.0% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242920000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.1% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242940000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.3% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242950000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 72.4% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242960000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.5% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20243000000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 72.6% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242990000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 72.7% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242970000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.8% | ETA: 0min
[23:32:46] [SUCCESS] IGS: IGS0OPSFIN_20242980000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 72.9% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243040000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.0% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243010000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.1% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243020000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.2% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243030000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.4% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243100000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.5% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243060000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 73.6% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243110000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.7% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243160000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.8% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243120000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 73.9% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243140000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.0% | ETA: 0min
[23:32:47] [INFO] [PROGRESS] Overall: 675/912 files (74.0%) | Rate: 12.6 files/sec
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243050000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.1% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243130000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.2% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243260000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 74.3% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243080000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.5% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243150000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.6% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243180000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.7% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243170000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 74.8% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243200000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 74.9% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243190000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.0% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243090000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.1% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243210000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.2% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243070000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 75.3% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243230000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.4% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243270000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.5% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243240000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.7% | ETA: 0min
[23:32:47] [SUCCESS] IGS: IGS0OPSFIN_20243280000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.8% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243250000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 75.9% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243290000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 76.0% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243310000_01D_30S_CLK.CLK.gz (2.8MB) | Progress: 76.1% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243300000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 76.2% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243430000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 76.3% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243440000_01D_30S_CLK.CLK.gz (2.7MB) | Progress: 76.4% | ETA: 0min
[23:32:48] [SUCCESS] IGS: IGS0OPSFIN_20243220000_01D_30S_CLK.CLK.gz (2.9MB) | Progress: 76.5% | ETA: 0min
